"","delta","TWFE","TWFE (drops)","Roth-Sant'Anna","Callaway-Sant'Anna","name","se"
"3133",-0.02,-0.0174793998869151,-0.0164078613200869,-0.0508245442130306,-0.0136162886506994,"TWFE Clustered SE",0.00363075976816232
"3134",-0.02,-0.0174793998869151,-0.0164078613200869,-0.0508245442130306,-0.0136162886506994,"TWFE Robust SE",0.00428648974821526
"3135",-0.02,-0.0174793998869151,-0.0164078613200869,-0.0508245442130306,-0.0136162886506994,"TWFE (drops) Clustered SE",0.00440791694546274
"3136",-0.02,-0.0174793998869151,-0.0164078613200869,-0.0508245442130306,-0.0136162886506994,"TWFE (drops) Robust SE",0.00645557317618332
"3137",-0.02,-0.0174793998869151,-0.0164078613200869,-0.0508245442130306,-0.0136162886506994,"Roth-Sant'Anna SE",0.00519901842830808
"3138",-0.02,-0.0174793998869151,-0.0164078613200869,-0.0508245442130306,-0.0136162886506994,"Callaway-Sant'Anna SE",0.0121418514633779
"3139",-0.02,-0.0292822073900967,-0.0337491697560879,-0.0493584214744112,-0.0366317897960517,"TWFE Clustered SE",0.00462194829979976
"3140",-0.02,-0.0292822073900967,-0.0337491697560879,-0.0493584214744112,-0.0366317897960517,"TWFE Robust SE",0.00427864932573614
"3141",-0.02,-0.0292822073900967,-0.0337491697560879,-0.0493584214744112,-0.0366317897960517,"TWFE (drops) Clustered SE",0.00703745135899309
"3142",-0.02,-0.0292822073900967,-0.0337491697560879,-0.0493584214744112,-0.0366317897960517,"TWFE (drops) Robust SE",0.00644466842709211
"3143",-0.02,-0.0292822073900967,-0.0337491697560879,-0.0493584214744112,-0.0366317897960517,"Roth-Sant'Anna SE",0.00520018972546234
"3144",-0.02,-0.0292822073900967,-0.0337491697560879,-0.0493584214744112,-0.0366317897960517,"Callaway-Sant'Anna SE",0.0122052154029524
"3145",-0.02,-0.0138247403470043,-0.0151425896647908,-0.0598884993980071,-0.0409305988795476,"TWFE Clustered SE",0.00319262697155285
"3146",-0.02,-0.0138247403470043,-0.0151425896647908,-0.0598884993980071,-0.0409305988795476,"TWFE Robust SE",0.00428655113361603
"3147",-0.02,-0.0138247403470043,-0.0151425896647908,-0.0598884993980071,-0.0409305988795476,"TWFE (drops) Clustered SE",0.00563125584301846
"3148",-0.02,-0.0138247403470043,-0.0151425896647908,-0.0598884993980071,-0.0409305988795476,"TWFE (drops) Robust SE",0.00645361025990529
"3149",-0.02,-0.0138247403470043,-0.0151425896647908,-0.0598884993980071,-0.0409305988795476,"Roth-Sant'Anna SE",0.0054467966305172
"3150",-0.02,-0.0138247403470043,-0.0151425896647908,-0.0598884993980071,-0.0409305988795476,"Callaway-Sant'Anna SE",0.0121236089087464
"3151",-0.02,-0.0221765648924202,-0.0293495338416279,-0.0551296409649473,-0.029661165408421,"TWFE Clustered SE",0.00387422447868836
"3152",-0.02,-0.0221765648924202,-0.0293495338416279,-0.0551296409649473,-0.029661165408421,"TWFE Robust SE",0.00428479843511649
"3153",-0.02,-0.0221765648924202,-0.0293495338416279,-0.0551296409649473,-0.029661165408421,"TWFE (drops) Clustered SE",0.0051997418554282
"3154",-0.02,-0.0221765648924202,-0.0293495338416279,-0.0551296409649473,-0.029661165408421,"TWFE (drops) Robust SE",0.00644345298101408
"3155",-0.02,-0.0221765648924202,-0.0293495338416279,-0.0551296409649473,-0.029661165408421,"Roth-Sant'Anna SE",0.00528529027297384
"3156",-0.02,-0.0221765648924202,-0.0293495338416279,-0.0551296409649473,-0.029661165408421,"Callaway-Sant'Anna SE",0.0119788249694466
"3157",-0.02,-0.0215723830074713,-0.0316298625608162,-0.0549031458406775,-0.0349728326463871,"TWFE Clustered SE",0.00493469677108847
"3158",-0.02,-0.0215723830074713,-0.0316298625608162,-0.0549031458406775,-0.0349728326463871,"TWFE Robust SE",0.00428673175879012
"3159",-0.02,-0.0215723830074713,-0.0316298625608162,-0.0549031458406775,-0.0349728326463871,"TWFE (drops) Clustered SE",0.00702091369721018
"3160",-0.02,-0.0215723830074713,-0.0316298625608162,-0.0549031458406775,-0.0349728326463871,"TWFE (drops) Robust SE",0.00645114694030993
"3161",-0.02,-0.0215723830074713,-0.0316298625608162,-0.0549031458406775,-0.0349728326463871,"Roth-Sant'Anna SE",0.00528078568444964
"3162",-0.02,-0.0215723830074713,-0.0316298625608162,-0.0549031458406775,-0.0349728326463871,"Callaway-Sant'Anna SE",0.0120740564425915
"3163",-0.02,-0.0210153497242587,-0.0222684804117778,-0.0585808666531878,-0.00926256432618239,"TWFE Clustered SE",0.00382178909118749
